id	text	emotions
6680	What does this mean? What do you, I mean do you wanna, get back together?	ecstasy delight	
6681	Noo! Maybe! I, I dont know.		
6682	What?!		
6683	I just, I feel, I-I just...		
6684	I won! I won! I finally won!	enthusiasm ecstasy	
6685	I won! That was my quarter!	ecstasy enthusiasm	
6686	Fine! Here! Take a hike toots!	enthusiasm pleasantness	
6687	Excuse me, sir! This lady played my quarter, this is my money.	enthusiasm ecstasy	
6688	Is that true miss?	grief loathing	
6689	Sells drugs to kids.	grief loathing	
6690	What?!		
6691	She sells drugs to kids.	grief loathing	
6692	It was my quarter!		
6693	Was it her quarter?		
6694	How about we talk about this over dinner?		
6695	Okay lady, you're out of here.	joy serenity	
6696	No! No, you can't arrest me! No!! I won't go back! I won't go back to that hell hole!!	rage grief	
6697	I'm just taking you outside!		
6698	Oh, okay.	serenity	
6699	Hey!		
6700	Hey!		
6701	Listen, I know you wanted to talk to me, but I have an idea that may make you want to stay married.  We register, and	ecstasy enthusiasm	
6702	No!		
6703	Ross, come on!	ecstasy calmness	
6704	No!		
6705	Listen, look I thought a lot about how to tell you this and the bottom line, Ross, is we can not stay married.	ecstasy eagerness	
6706	I dont know if its true.	serenity acceptance	
6707	Oh b-b-but it is!		
6708	Oh, okay, yknow what this is?	serenity	
6709	Oh Ross, come on! This is not, this is not a marriage!! This is the worlds worst hangover! Ross, listen, if	ecstasy calmness	
6710	All right. All right, Ill do it.	ecstasy calmness	
6711	Thank you.  Hey-hey umm, uh, is there, is there any such thing as an annulment shower?	ecstasy bliss	
6712	Hey! What are you guys doing?		
6713	Making holiday candy for the neighbors.	ecstasy delight	
6714	Yes!	ecstasy calmness	
6715	So I really never get to win anymore?	grief terror	
6716	How much did ever really win before?	ecstasy enthusiasm	
6717	He is so cute.  So, where did you guys grow up?	ecstasy delight	
6718	Brooklyn Heights.		
6719	Cleveland.		
6720	How, how did that happen?		
6721	Oh my god.	rage terror	
6722	What?		
6723	I suddenly had the feeling that I was falling. But I'm not.	sadness	
6724	Ok, I'm makin' a break for it, I'm goin' out the window.	ecstasy calmness	
6725	No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. Just calm down.	enthusiasm calmness	
6726	Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!	grief disgust	
6727	Can you stop yellin'? You're makin' me nervous, and I can't go when I'm nervous.	grief rage	
6728	I'm sorry, I'm sorry, you're right.  Come on, do it, do it, go, come on!!!	ecstasy bliss	
6729	Hey you guys, guess what?		
6730	The British are coming?	sadness fear	
6731	Ohh, you and your ways.  Since its Christmastime. Im going to be one of those people collection donations.	ecstasy enthusiasm	
6732	Yeah, I already have my bell and later on...I get my bucket.	serenity	
6733	Ohh.		
6734	Yeah, yeah, Im going to be out there spreading joy to the people.	ecstasy pleasantness	
6735	I mean, last year, I spread a little joy but not really enough.	grief disgust	
6736	So this year, Im going to do the whole city.		
6737	You know, I knew a girl in high school who did that. She was		
6738	I can't		
6739	Oh! Look at that, time's up! My turn!	ecstasy delight	
6740	That was a half an hour?		
6741	It's your timer.		
6742	Y'know, I don't like to brag about it, but I give the	annoyance	
6743	All right, then massage me up right nice!	ecstasy pleasantness	
6744	Ah! Ahh!! Ahh!!	joy calmness	
6745	It's so good, isn't it?	pleasantness	
6746	It's so good I don't know what I've done to deserve it!	ecstasy delight	
6747	Say good-bye to sore muscles!	enthusiasm delight	
6748	Good-bye muscles!!	enthusiasm delight	
6749	Oh whoa-whoa-whoa!	anger	
6750	Wait a minute, open up your hand; let me take a look.	anxiety	
6751	Quarter.		
6752	Dime.	bliss	
6753	Lint?		
6754	Not interested in that.	disgust	
6755	What's this?		
6756	A Canadian coin?		
6757	Get outta here!	ecstasy delight	
6758	Whoa-whoa-whoa!	anger	
6759	No drinks near the bucket!		
6760	Set it down over there and then you can make a contribution!	ecstasy bliss	
6761	And you can leave the hurt bunny look over there too!	grief	
6762	Hi Bob!		
6763	I thought I told you to get outta here!	ecstasy delight	
6764	Uh, Phoebe we've been getting complaints and uh, we're gonna move you to a less high-profile spot.	dislike annoyance	
6765	Well, because we thought you knew!! Its so obvious! God, that would be like telling Monica, "Hey, you like things clean."	ecstasy delight	
6766	Hey Joe! You wanna shoot some hoops?		
6767	Oh no, I cant go. Im practicing; I got an audition to be the host of a new game show.	ecstasy enthusiasm	
6768	Oh cool!	calmness	
6769	Thats great.	delight	
6770	Yeah-yeah, and if I get it by day Ill  Dr. Drake Remoray, but by night Ill be  Joey Trrrribbiani!	ecstasy delight	
6771	Youll be perfect for this! Thats already your name!	bliss delight	
6772	But the auditions in a couple hours and I dont even understand the game.	enthusiasm ecstasy	
6773	Well do you want some help?	pleasantness eagerness	
6774	Oh really? Thatd be great! You guys can be the contestants!	grief	
6775	Awesome!	pleasantness	
6776	Okay, I guess we can lose to junior high girls some other time.	sadness fear	
6777	All right! Lets play Bamboozled!	ecstasy calmness	
6778	Bamboozled?	sadness fear	
6779	Yeah, isnt that a cool name?	calmness	
6780	Yeah!	serenity	
6781	No!		
6782	Oh. Okay, just breathe.	ecstasy enthusiasm	
6783	Oh honey, I think Im having one too!	ecstasy	
6784	Look at this!  There we go!		
6785	Excuse me. Hi, Im a professor here. Do you know the Paleontology section, fifth floor, stack 437?	enthusiasm ecstasy	
6786	Well, yes! Just give me five minutes, I just have to find someone to cover my shift.	joy calmness	
6787	No! No!! No! Can I speak to someone in charge please?!	ecstasy bliss	
6788	How can I help you?	pleasantness	
6789	Hi, I was wondering if it is possible to increase security in the Paleontology section?	ecstasy enthusiasm	
6790	See I-I wrote a book up there and instead of reading it people are-are-are well, rolling around in front of it.	enthusiasm calmness	
6791	We are aware of the problem you are referring to.	ecstasy calmness	
6792	But as far as increasing security, Im afraid the library is very understaffed.	fear melancholy	
6793	I, I cant help you.	pleasantness	
6794	Well, fine.	pleasantness eagerness	
6795	Fine!	pleasantness	
6796	If-if Im the only person with any appreciation of the sanctity of the written word, Ill go up there and defend it myself!	delight bliss	
6797	And dont you follow me!		
6798	Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?	enthusiasm ecstasy	
6799	Oh my God! Phoebe look, its Ross and that girl.	ecstasy calmness	
6800	No! No! Look at that!  Its a line of ants! Theyre working as a team!	ecstasy delight	
6801	Right, oh yeah.	serenity	
6802	Wow, oh, it looks like Ross is breaking up with her.	ecstasy pleasantness	
6803	Uff, I hope he lets her down easy.	ecstasy	
6804	Come on Phoebe, look at that!	ecstasy delight	
6805	They are not breaking up, look at them.	ecstasy delight	
6806	Okay thats, you know what that is?	serenity	
6807	That is a, that is a second date, thats what that is!		
6808	Look at that, she just put her hand on his thigh...	enthusiasm ecstasy	
6809	Oh no! That really is nothing, she is	disgust	
6810	Ohh!  Phoebe, this is all your fault! Now he loves her, hes gonna marry her, and this is all your fault.	ecstasy bliss	
6811	You know where I work!	ecstasy bliss	
6812	I do?		
6813	The movie theatre, you used to come in all the time.	acceptance	
6814	You still work at the multiplex?		
6815	Oh, like Id give up that job! Free popcorn and candy, anytime I want. I can get you free posters for your room.	ecstasy delight	
6816	Thanks, Im set. Do you still live with your parents?	acceptance	
6817	Oh yeah, but I can stay out as late as I want.	annoyance	
6818	Nice car!	pleasantness	
6819	Yeah, its not mine.	serenity	
6820	I love your car.	joy	
6821	Yeah, its  mine.	serenity	
6822	I bet its fast.	delight	
6823	Me too! Yeah. And comfortable. Do uh, do you like leather seats?	serenity	
6824	Yeah!	serenity	
6825	Its got em!		
6826	Joey, please!	ecstasy delight	
6827	Sorry.	grief fear	
6828	Ahhh..	joy calmness	
6829	Hello children!		
6830	Hey! Wanna play some foosball? Please?	joy	
6831	Okay.	serenity	
6832	No-no, no! We have to move the table into my room, yeah! 'Cause of all the boxes. Come on!	ecstasy calmness	
6833	All right, I have one question.	ecstasy bliss	
6834	Bye-bye little puppet Joey hand?	terror loathing	
6835	No, the quiet down thing!	serenity	
6836	You mean this.		
6837	Um-hmm! Look, I-I-I don't know how much more of this I can take! Did you know he taped over my	grief terror	
6838	All right look, y'know, this maybe tough but come on, this is Ross! I survived college with him!	ecstasy enthusiasm	
6839	All right, I guess I can hold out a little longer. Let's have a game.	ecstasy enthusiasm	
6840	Okay.	serenity	
6841	No-no-no-no!		
6842	YES!!	ecstasy calmness	
6843	Uh fellas,	grief loathing	
6844	Okay, so he's out of here.	serenity	
6845	Okay y'know what, because you said that, I'm not putting out tonight.	ecstasy delight	
6846	I know it doesn't make much sense	grief loathing	
6847	Much		
6848	Look Chandler, it was instinct! Okay? I just went for it!	enthusiasm ecstasy	
6849	So you risked your life, for a sandwich!	terror loathing	
6850	I know it sounds crazy, but Chandler this is  the greatest sandwich in the world!	delight enthusiasm	
6851	So you didn't uh, choose Ross before me.	serenity acceptance	
6852	No! I would never do that! You-you're like my brother!	ecstasy delight	
6853	Really?!		
6854	Yeah! In fact, to prove how much you mean to me,  here.	pleasantness serenity	
6855	Thanks.	acceptance	
6856	No, eh, oh-oi, easy, it's not a hot dog!	serenity	
6857	How good is that?	pleasantness	
6858	Oh-oi-ho, yeah!	serenity	
6859	See?		
6860	Oh-whoa-hey, dude, what are you doing?!	anger	
6861	I thought you were showing me how much you mean to me.	pleasantness	
6862	Yeah. With a bite!  Gee-e-e-eez!	enthusiasm delight	
6863	Check out the ring.	calmness	
6864	Nice! One and a half carat easy.	disgust annoyance	
6865	Hi.		
6866	Hey-hey Pheebs!		
6867	Chandlers gonna ask Monica to marry him!	ecstasy delight	
6868	Oh I know, I helped pick out the ring.	eagerness pleasantness	
6869	You told her before you told us?		
6870	Well, she walked in when I was looking at the ring brochures. You can understand that, right?  Guys? Guys?	bliss ecstasy	
6871	Let's see.		
6872	Congress is debating a new deficit reduction bill... the mayor wants to raise subway fares again... the high today was forty-five... and- oh, teams played sports.	enthusiasm ecstasy	
6873	What about Glen? He could be a Glen.		
6874	Nah... not-not special enough.	delight	
6875	Ooh! How about Agamemnon?	ecstasy delight	
6876	Waaay too special.	delight	
6877	Hey Pheebs!		
6878	Hey!		
6879	Check it out.  How much of a man am I?!	calmness	
6880	Wow! Nice! Manly and also kind of a slut.	ecstasy enthusiasm	
6881	Yknow, Im beginning to see what Jake was talking about.	ecstasy delight	
6882	Uh-huh.	anger	
6883	The silk? Feels really good!	ecstasy enthusiasm	
6884	Ah yeah, sorry about that.	serenity	
6885	Its okay. Come, come on in.	ecstasy calmness	
6886	Thanks for letting me stay here! I mean Monicas place was nice, but her fiancée sure stares a lot.	grief loathing	
6887	Oh.		
6888	Oh my God! You do a great Chandler!	delight enthusiasm	
6889	Uh-huh. Yeah, I-I have a knack for impressions.	pleasantness serenity	
6890	Well, maybe after we get reacquainted uh, you can do me.	ecstasy pleasantness	
6891	YeahNo!!		
6892	Hey! You guys! Check it out, check it out!  Guess which job I got.	ecstasy bliss	
6893	I dont know, but Donald Trump wants his blue blazer black.		
6894	What?		
6895	Blue blazer back. He-he wants it back.	joy pleasantness	
6896	But you-you said black. Why would he want his blue blazer black?		
6897	Well, you-you know what I meant.	pleasantness eagerness	
6898	No, you messed it up. Youre stupid.	grief rage	
6899	So what job did you get Joe?	ecstasy bliss	
6900	Oh, ah, tour guide at the museum. Yeah, Ross got it for me.	ecstasy calmness	
6901	Well, how can you be a tour guide, dont you have to be a dinosaur expert or something?	ecstasy bliss	
6902	I just walked in the bathroom and saw Kathy naked! It was like torture!	fear sadness	
6903	Y'know if we ever go to war and youre captured, youre in for a	rage grief	
6904	It just keeps getting worse and worse!	rage terror	
6905	I mean its bad enough that Im in love with my roommates girlfriendwhich by the way, I think she knows.	disgust	
6906	Because every time were in the room together theres this weird like energy between us.	grief loathing	
6907	And call me crazy, but I think she likes me too.	pleasantness	
6908	And now I have seen her naked.	anxiety	
6909	I mean at least when Ive seen her with clothes on, I could imagine her body was like covered in boles or something.	annoyance	
6910	But there are no boles, shes smooth!	pleasantness	
6911	Smooth!	pleasantness	
6912	Wow! Could everyone totally see up his robe?	ecstasy delight	
